|id|comment_id|comment_text|entity1|entity2|aspect|direction
21|5f6876df64fe8d59b1ff5482|EL-S is mu choice since the el-p easily loses its bounciness and the el-s is spinnier with a lil bit more bounce.|Tibhar-Evolution-EL-P|Tibhar-Evolution-EL-S|spin|l
22|5f6876e964fe8d59b1ff5488|Hurricane 8 is harder and Hurricane 3-50 is softer.|DHS-Hurricane-3-50|DHS-Hurricane-8|hardness|l
23|5f6876e964fe8d59b1ff5488|Hurricane 8 is harder and Hurricane 3-50 is softer.|DHS-Hurricane-3-50|DHS-Hurricane-8|hardness|l
24|5f6876ef64fe8d59b1ff548c|I've used both at the same time and can definitely confirm T05 throws higher than T05FX|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|throw angle|g
25|5f68772064fe8d59b1ff54a5|They are very different s2 is a soft euro rubber and thee h3 is much harder.|DHS-Hurricane-3|Donic-Acuda-S2|hardness|g
26|5f68774964fe8d59b1ff54bf|Also you couldgo for fx-s instead of el-s for more control and less power.|Tibhar-Evolution-EL-S|Tibhar-Evolution-FX-S|control|g
27|5f6877a364fe8d59b1ff54f2|Xiom rubber good if you fancy a change try the Vega Pro, quite similar to elp, little harder but still good control and more spin, speed.|Tibhar-Evolution-EL-P|Xiom-Vega-Pro|spin|g
28|5f6877a364fe8d59b1ff54f2|Xiom rubber good if you fancy a change try the Vega Pro, quite similar to elp, little harder but still good control and more spin, speed.|Tibhar-Evolution-EL-P|Xiom-Vega-Pro|hardness|g
29|5f6877a364fe8d59b1ff54f2|Xiom rubber good if you fancy a change try the Vega Pro, quite similar to elp, little harder but still good control and more spin, speed.|Tibhar-Evolution-EL-P|Xiom-Vega-Pro|control|g
30|5f6877d964fe8d59b1ff5514|When compared H3 neo and H8, the H8 is slightly softer and has less tackiness so that's mean less spinny than H3 neo and also that means it gives you a bit more of control when playing even if you just start to use it|DHS-Hurricane-3|DHS-Hurricane-8|spin|g
31|5f6877d964fe8d59b1ff5514|When compared H3 neo and H8, the H8 is slightly softer and has less tackiness so that's mean less spinny than H3 neo and also that means it gives you a bit more of control when playing even if you just start to use it|DHS-Hurricane-3|DHS-Hurricane-8|hardness|g
32|5f6877d964fe8d59b1ff5514|H3 neo would be close to H2 just that its a lot faster and low ball trajectory.|DHS-Hurricane-2|DHS-Hurricane-3|speed|g
33|5f6877d964fe8d59b1ff5514|Im currently using Omega V Pro and it is also similar to T05 in my point of view but it is slightly slower and less spinny but it has an incredible good control with high arc that helps to reduce errors or reduce hitting the ball into the net.|Butterfly-Tenergy-05|Xiom-Omega-V-Pro|spin|l
34|5f6877d964fe8d59b1ff5514|Im currently using Omega V Pro and it is also similar to T05 in my point of view but it is slightly slower and less spinny but it has an incredible good control with high arc that helps to reduce errors or reduce hitting the ball into the net.|Butterfly-Tenergy-05|Xiom-Omega-V-Pro|speed|l
35|5f6877d964fe8d59b1ff5514|Im currently using Omega V Pro and it is also similar to T05 in my point of view but it is slightly slower and less spinny but it has an incredible good control with high arc that helps to reduce errors or reduce hitting the ball into the net.|Butterfly-Tenergy-05|Xiom-Omega-V-Pro|control|g
36|5f6877d964fe8d59b1ff5514|The H8's sponge is more active than the H3 so expect it to be bouncier and one thing I noticed is that the H8 is comparable to a H3 provincial especially the higher quality of topsheet and the active sponge.|DHS-Hurricane-3|DHS-Hurricane-8|speed|g
37|5f6877d964fe8d59b1ff5514|The H8's sponge is more active than the H3 so expect it to be bouncier and one thing I noticed is that the H8 is comparable to a H3 provincial especially the higher quality of topsheet and the active sponge.|DHS-Hurricane-3|DHS-Hurricane-8|throw angle|g
38|5f687965887afbc97df83892|I believe 64 has a lower throw than 05FX.|Butterfly-Tenergy-05-FX|Butterfly-Tenergy-64|throw angle|g
39|5f687965887afbc97df83892|I believe 64 has a lower throw than 05FX.|Butterfly-Tenergy-05-FX|Butterfly-Tenergy-64|throw angle|g
40|5f687965887afbc97df83892|As many other people already mentioned T64 have lower throw than other Tenergy's and the T64 grips the ball more due to the larger pimple distance.|Butterfly-Tenergy|Butterfly-Tenergy-64|throw angle|g
41|5f687965887afbc97df83892|As many other people already mentioned T64 have lower throw than other Tenergy's and the T64 grips the ball more due to the larger pimple distance.|Butterfly-Tenergy|Butterfly-Tenergy-64|throw angle|g
42|5f687a62887afbc97df83942|Skyline 3 is player friendly and a bit faster than H3.|DHS-Hurricane-3|DHS-Skyline|speed|l
43|5f6c221d035f29fdaf67ffc2|I used to play with MX-S 1.9-2.0 mm on my FH before I started trying out hybrid rubbers.MX-S has the hardest sponge among the Evolution series (and thus is the heaviest one, I believe).|Tibhar-Evolution|Tibhar-Evolution-MX-S|hardness|l
44|5f6c221d035f29fdaf67ffc2|I used to play with MX-S 1.9-2.0 mm on my FH before I started trying out hybrid rubbers.MX-S has the hardest sponge among the Evolution series (and thus is the heaviest one, I believe).|Tibhar-Evolution|Tibhar-Evolution-MX-S|weight|g
45|5f6c270f6d99ef02106d72a4|I've tested my friend's Tenergy 80FX so in comparison with Mech-Tek it's similar but Tenergy is much more bouncy and faster.|Butterfly-Tenergy|Butterfly-Tenergy-80-FX|speed|g
46|5f6c27466d99ef02106d72c7|A couple more non tensor rubbers I have used that may work for you are:Xiom Musa 1.5/1.8 blackGewo return drive 1.7mm blackThe Musa is medium hard in feel with a lowish throw and low tack whilst the Gewo is a bit softer and slightly tacky.|Tensor-rubbers|Xiom-Musa|hardness|g
47|5f6c27c04272aba9ab7756a7|I changed from Baracuda to Tibhar Evolution MX-S and I can say that the spin is comparable if not better(MX-S is very spinny) and in terms of speed MX-S is much faster on my blade (which is a defensive blade(Joola Toni Hold White Spot)).But I must say that my technique is more suited for chinese type of rubbers so I just couldn't get the speed I needed from Baracuda.|Donic-Baracuda|Tibhar-Evolution-MX-S|speed|l
48|5f6c28634272aba9ab775707|Blocking is easier with Mark V than with Aurus Soft – obviously, opponents differ in how much kick they can put on their loops, but against some people, I feel I could just block reliably all day with Mark V. Unsure about how much different service spin generation is – I like to throw in some backhand swipe serves with heavy sidespin, and my vague feeling is that it takes a little more elbow grease with the Mark V.When I come off Mark V next year, I'll probably go back to Aurus Soft, or maybe back to Victas V-15 Limber, whose soft, slow feel I didn't like before; but which might be a good compromise between the control of Mark V and the relatively greater catapult of Aurus Soft.|Tibhar-Aurus-Soft|Yasaka-Mark-V|speed|l
49|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
50|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
51|5f6c28d14272aba9ab77574c|I have found that the tenergy 80 feels a bit softer than the 05..|Butterfly-Tenergy-05|Butterfly-Tenergy-80|hardness|g
52|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
53|5f6c28d14272aba9ab77574c|The 05 fx has a softer sponge than the 05 so the 05 is a bit harder.|Butterfly-Tenergy-05|Butterfly-Tenergy-05-FX|hardness|g
54|5f6c28d14272aba9ab77574c|I have found that the tenergy 80 feels a bit softer than the 05..|Butterfly-Tenergy-05|Butterfly-Tenergy-80|hardness|g
55|5f6c29d24272aba9ab7757d9|But 10% slower than H3 Neo.729 Cream Transcend is soft for a Chinese rubber, softer than H3 Neo, 10% slower than H3 Neo, and at least 10% less spin than H3 Neo.But....I like both rubbers.|Chinese-rubbers|DHS-Hurricane-3|spin|g
56|5f6c29d24272aba9ab7757d9|But 10% slower than H3 Neo.729 Cream Transcend is soft for a Chinese rubber, softer than H3 Neo, 10% slower than H3 Neo, and at least 10% less spin than H3 Neo.But....I like both rubbers.|Chinese-rubbers|DHS-Hurricane-3|hardness|l
57|5f6c29d24272aba9ab7757d9|Moon pro is slower; it's just normal moon with tackier top.|Galaxy-Moon|Galaxy-Moon-Pro|speed|g
58|5f6c29d24272aba9ab7757d9|Moon pro is slower; it's just normal moon with tackier top.|Galaxy-Moon|Galaxy-Moon-Pro|tackiness|g
59|5f6c29fc4272aba9ab7757e9|The Sun on the W-6 felt faster than T05 on the Nexy Lissom did though.|Butterfly-Tenergy-05|Galaxy-Sun|speed|l
60|5f6c29fc4272aba9ab7757e9|The rubber was sensibly harder than tenergy, though softer than Hurricane 3.|Butterfly-Tenergy|DHS-Hurricane-3|hardness|l
61|5f6c29fc4272aba9ab7757e9|The spin seemed to be good, like tenergy (which by the way I find less spinny than Hurricane 3 or Globe 999, but I am going off topic).|Butterfly-Tenergy|DHS-Hurricane-3|spin|l
62|5f6c2ab27da9e46ccbe15482|M3 is soft, but it isn't as soft as R7Soft, and is punchier and more definite.|Donic-Bluefire-M3|Yasaka-Rakza-7-Soft|hardness|e
63|5f6c2ab27da9e46ccbe15482|Tibhar 5Q Sound (Power Update) is a bit softer, but shares a LOT of characteristics with T05-fx.|Butterfly-Tenergy-05-FX|Tibhar-5Q-Sound|hardness|g
64|5f6c2ab27da9e46ccbe15482|The Rakza felt mushy, way too soft and horrible compared to the harder more positive direct feeling 05-FX.|Butterfly-Tenergy-05-FX|Yasaka-Rakza|hardness|l
65|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|hardness|g
66|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
67|5f6c2ab27da9e46ccbe15482|The Rasant seemed to stay a bit lower on harder shots, so I'd probably call it a lower throw rubber than JP03 overall, but it's so, so close.|Andro-Rasant|Donic-Bluefire-JP-03|throw angle|l
68|5f6c2acd7da9e46ccbe15493|Sriver also fits the characteristics you describe, albeit slower generally than bryce speed.|Butterfly-Bryce-Speed|Butterfly-Sriver|speed|g
69|5f6c2b127da9e46ccbe154b9|However it is quite a fast, spinny and high performance rubber, and comparing it to T05 is not too far fetched, as it does similarities.Short game - Moon is a little slower, deader and spinnier, partially due to the tacky of the moon.|Butterfly-Tenergy-05|Galaxy-Moon|spin|l
70|5f6c2b127da9e46ccbe154b9|However it is quite a fast, spinny and high performance rubber, and comparing it to T05 is not too far fetched, as it does similarities.Short game - Moon is a little slower, deader and spinnier, partially due to the tacky of the moon.|Butterfly-Tenergy-05|Galaxy-Moon|speed|g
71|5f6c2b127da9e46ccbe154b9|Both produces great kick on sidespin loops.Blocking - Moon is easier to block with, mainly due the lower catapult and less sensitivity to spin when the ball digs in.I found Moon to be more linear, whereas T05 generates more power and spin with less effort.|Butterfly-Tenergy-05|Galaxy-Moon|throw angle|g
72|5f6c2b127da9e46ccbe154b9|I do like the glue feel of the T05, but prefer the tacky topsheet and higher speed of the Moon.Comparing it to Thor's, I'd say I still like the Thor's better, as this also has a bit of that Tensor feel and has a higher arc, closer to T05.|Butterfly-Tenergy-05|Tensor-rubbers|throw angle|g
73|5f6c2b127da9e46ccbe154b9|The throw angle is higher then venus II, D. Acuda S2, and Palio Blitz.My current blade is 7ply hinoki with a mid-soft touch, not as soft as tanpan or speed 90..|Donic-Acuda-S2|Galaxy-Venus|hardness|g
74|5f6c2b127da9e46ccbe154b9|The throw angle is higher then venus II, D. Acuda S2, and Palio Blitz.My current blade is 7ply hinoki with a mid-soft touch, not as soft as tanpan or speed 90..|Donic-Acuda-S2|Galaxy-Venus|hardness|e
75|5f6c2bd07da9e46ccbe15528|I found Skyline TG3 Neo to be much easier to control than H3 Neo.|DHS-Hurricane-3|DHS-Skyline-TG3|control|l
76|5f6c2c647da9e46ccbe15584|Baracuda and S2 don't differ very much, but the Baracuda is somewhat spinner, while the S2 plays a bit flatter.|Donic-Acuda-S2|Donic-Baracuda|spin|l
77|5f6c2c8d7da9e46ccbe1559d|The old, non-tuned H2 with nearly 50° is maybe too firm nowadays without glue and away from the table; the standard H3 is about two degrees softer and approximately comparable with a selected, heavy Taiphoon Gold.I've never played such thick blades.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|g
78|5f6c2ca77da9e46ccbe155ae|sponge Boost TP generating heavier topspin than T05 when I block them, time after time.|Butterfly-Tenergy-05|Stiga-Boost-TP|weight|l
79|5f6c2cca7da9e46ccbe155c6|And I couldn't get the speed out of it that I could with Hexer plus, which is much slower and less spinny than Rasant.|Andro-Hexer|Andro-Rasant|spin|l
80|5f6c2cca7da9e46ccbe155c6|And I couldn't get the speed out of it that I could with Hexer plus, which is much slower and less spinny than Rasant.|Andro-Hexer|Andro-Rasant|speed|l
81|5f6c2cdc7da9e46ccbe155ce|"I just find Rasant ""less not good"" .I also perceive it makes more spin than T05 when playing against them."|Andro-Rasant|Butterfly-Tenergy-05|spin|g
82|5f6c2cdd7da9e46ccbe155cf|M3 vs S3 (M3 - much more spin, tad more speed and control= everything improved)|Donic-Acuda-S3|Donic-Bluefire-M3|spin|l
83|5f6c2d397da9e46ccbe155fb|Try big slam 1.8 or Vario big slam which is a little slower.|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|speed|g
84|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|spin|g
85|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|speed|g
86|5f6c2d9c7da9e46ccbe15625|i havn`t tried it but just a suggestion, barracuda bigslam is a bit faster,spinnier, but slightly harder sponge than the vario bigslam|Donic-Baracuda-Big-Slam|Donic-Vario-Big-Slam|hardness|g
87|5f6c2d9c7da9e46ccbe15625|No default rubber, soft (35°), powerfull, with good control, very grippy...Quattro Formula is just a little bit faster than Vario BS, but more controlable and better for chops and pushes since Qf has the perfect dose of tension.|Donic-Quattro-Formula|Donic-Vario|speed|g
88|5f6c2d9c7da9e46ccbe15625|No default rubber, soft (35°), powerfull, with good control, very grippy...Quattro Formula is just a little bit faster than Vario BS, but more controlable and better for chops and pushes since Qf has the perfect dose of tension.|Donic-Quattro-Formula|Donic-Vario|control|l
89|5f6c2e757da9e46ccbe15648|My way of describing Rasant would be a similar speed to Roxon 450 with greater spin and better control.|Andro-Rasant|Andro-Roxon-450|control|l
90|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|speed|g
91|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|hardness|g
92|5f6c2f447da9e46ccbe156b8|mercury II (37°) is a bit springy, higher and slower than H3 but equal (almost) on spin, but it does bottom out in a harder stroke.|DHS-Hurricane-3|Galaxy-Mercury-II|throw angle|l
93|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|l
94|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|weight|g
95|5f6c30267da9e46ccbe15746|had a good hit around with the Red Diamond on a Galaxy W6 blade.i take it the rubber needs a good break in unlike the xp/xt rubbers, as a simple bounce test showed that the ball clinged onto the rubber and died out very fast like it would with H3.so far counter hitting and blocking was very precise and easy with RD, rubber altogether felt quite hard, H3 hard if not harder, quite close to H2 then again if not more.. it felt quite tacky/sticky( fresh h3 or 729-05 have that feeling)but it didnt react to oncoming spin like H3 would the ball seemed to stay a lot lower kinda like H2 but not as viciousalso its quite heavy heavier than H3.it generated good spin, but it didnt come as naturally as it would have with xp/xt..will have to see what its like after it gets broken in proper, if it requires it that is.|DHS-Hurricane-2|DHS-Hurricane-3|throw angle|g
96|5f6c307b7da9e46ccbe1577f|And H2 is clearly harder for opponents to deal with; a quality that's not often talked about when inverted rubber is being discussed (it has to do with H2's ball path and kick off the table, as well as its spin variations).H2 Neo's spin on serve is on par with T25, possibly even stronger.|Butterfly-Tenergy-25|DHS-Hurricane-2|hardness|l
97|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|g
98|5f6c3223220a4650ffffda62|Coming from mainly Chinese rubbers, I've used to having to generate my own pace instead of getting a lot from the rubber, and the speed was quite good, easily faster than many Chinese rubbers, and probably only a little slower than t05.|Butterfly-Tenergy-05|Chinese-rubbers|speed|l
99|5f6c32c8220a4650ffffdacd|Hey Mon22, if your heart is set on Tenergy for BH, I personally like the slightly lower throw angle and more solid contact feel of T25 close to the table.|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|l
100|5f6c32c8220a4650ffffdacd|Hey Mon22, if your heart is set on Tenergy for BH, I personally like the slightly lower throw angle and more solid contact feel of T25 close to the table.|Butterfly-Tenergy|Butterfly-Tenergy-25|throw angle|l
101|5f6c32c8220a4650ffffdacd|T64 is supposed to be softest and fastest of the bunch, but less spinny than T05.|Butterfly-Tenergy-05|Butterfly-Tenergy-64|spin|g
102|5f6c330f220a4650ffffdaf5|A 6 month old flextra is grippier than a 6 month old sriver.|Butterfly-Flextra|Butterfly-Sriver|tackiness|g
103|5f6c33fd220a4650ffffdb86|Interesting...I actually found T05 easier to control than Hexer...|Andro-Hexer|Butterfly-Tenergy-05|control|l
104|5f6c350b220a4650ffffdc29|I would go with the G2-FX, but just because its softer, so its easier a looping game, Bryce its way to hard I think.|Butterfly-Bryce|Butterfly-Sriver-G2-FX|hardness|g
105|5f6c35af220a4650ffffdc8d|I may have got a dud sheet of Venus perhaps, but I thought Mars was a bit faster than Venus and a better feel.|Galaxy-Mars|Galaxy-Venus|speed|g
106|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.It also threw a lot higher than Bryce Speed did.I didn't try it on a hinoki blade though...|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|spin|l
107|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.It also threw a lot higher than Bryce Speed did.I didn't try it on a hinoki blade though...|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|speed|l
108|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.It also threw a lot higher than Bryce Speed did.I didn't try it on a hinoki blade though...|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|hardness|l
109|5f6c35de220a4650ffffdcac|Well, last time I tried both of them, I felt T05 was slightly harder, faster and spinnier but with less dwell.It also threw a lot higher than Bryce Speed did.I didn't try it on a hinoki blade though...|Butterfly-Bryce-Speed|Butterfly-Tenergy-05|throw angle|l
110|5f6c3675220a4650ffffdd06|I take it out and hit with it occasionally.You're not saying it's a clone of H2 because it's not even close to H2  It plays more like H3, but the nano sponge is softer - I guess it's a lot closer to H3 #19.|DHS-Hurricane-2|DHS-Hurricane-3|hardness|g
111|5f6c3790220a4650ffffddb3|I'd say those hard tensors are maybe 10-15% faster than unglued bryce,hammond at best.|Butterfly-Bryce|Tensor-rubbers|speed|l
112|5f6c37b6220a4650ffffddca|I'd say the H3 is a bit softer then the Globe and gives a bit more dwell time.However, I would have to say the Inspirit Quattro on my K-3 has it all over both of them at this point!|DHS-Hurricane-3|Donic-Quattro|hardness|l
113|5f6c37d6220a4650ffffddde|It seems hard to find these days but lies in between Sriver and Mark V. It's faster than the former, slower than the latter and comparable in relation to spin.|Butterfly-Sriver|Yasaka-Mark-V|speed|g
114|5f6c37d6220a4650ffffddde|It seems hard to find these days but lies in between Sriver and Mark V. It's faster than the former, slower than the latter and comparable in relation to spin.|Butterfly-Sriver|Yasaka-Mark-V|speed|l
115|5f6c219129a893d240caed5f|It's closer to Roxon 450 and Coppa Platinum though (but it's 47.5 deg stated, so a wee bit harder than the roxon 450).|Andro-Roxon-450|Donic-Coppa|hardness|l
116|5f6c21f0035f29fdaf67ffac|The Vega X actually felt faster compare the Omega VII Hyper when they were both on the Xiom blade.|Xiom-Omega-VII-Hyper|Xiom-Vega-X|speed|l
117|5f6c21f0035f29fdaf67ffac|getting used to it is not that hard, as i've played with a lot of xiom rubbers before on backhand.Dwell time is very short, shortest out of xiom 4 series, and vega pro, vega asia df.Speed doesn't differ so much with t05, but the bounce and dwell makes it harder to perform a good bh flick.Blocking is superior on this as it gives good ball back to the opponents sharp trajectory.After a month or two , the rubber breaks in , and by this point, it is so nice to play with ( more dwell ) and less bouncy, t05 is still superior in the feel , as the dwelly feel of the ball on the rubber lets u load a ton of spin.|Butterfly-Tenergy-05|Xiom-Vega-Pro|hardness|g
118|5f6c265e6d99ef02106d7243|Yeah, I'd say most rubbers (especially Chinese rubbers) have sponge which is harder than the one in Rakza 7.|Chinese-rubbers|Yasaka-Rakza-7|hardness|g
119|5f6c265e6d99ef02106d7243|On the other hand Rakza 7 should be slower than the harder Tensors (e.g.|Tensor-rubbers|Yasaka-Rakza-7|speed|g
120|5f6c265e6d99ef02106d7243|On the other hand Rakza 7 should be slower than the harder Tensors (e.g.|Tensor-rubbers|Yasaka-Rakza-7|hardness|l
121|5f6c27744272aba9ab77567b|Acuda S1 Turbo still gets a bit dusty, and does have a bit less surface grip.However, a quick sponge press gets rid of that issue.Both rubbers have similar speed and spin, with a bit more control with hexer hd, probably because of the softer sponge and a VERY SLIGHTLY different topsheet structure.|Andro-Hexer-HD|Donic-Acuda-S1-Turbo|hardness|l
122|5f6c27744272aba9ab77567b|Acuda S1 Turbo still gets a bit dusty, and does have a bit less surface grip.However, a quick sponge press gets rid of that issue.Both rubbers have similar speed and spin, with a bit more control with hexer hd, probably because of the softer sponge and a VERY SLIGHTLY different topsheet structure.|Andro-Hexer-HD|Donic-Acuda-S1-Turbo|control|l
123|5f6c27744272aba9ab77567b|I agree that hexer hd has more spin, and acuda s1 turbo has a slightly better control, and is less sensitive to incoming spin.Update : after a few hours of use hexer hd remains in a better shape.|Andro-Hexer-HD|Donic-Acuda-S1-Turbo|spin|g
124|5f6c27744272aba9ab77567b|I agree that hexer hd has more spin, and acuda s1 turbo has a slightly better control, and is less sensitive to incoming spin.Update : after a few hours of use hexer hd remains in a better shape.|Andro-Hexer-HD|Donic-Acuda-S1-Turbo|control|l
